report,source,authored_at,author,status,incident_title,incident_category,important,place_name,note,relevant
Two hours to go. Another verification machine at Ridge Church on Spintex Road identified as faulty. Sigh. #GhanaDecides,Twitter,12/7/2012 15:25,GloriaBuckman,verified,verification machine break down,Delayed Logistics,yes,"Ridge church, spintex road","-People allowed to vote without verification system

At 18.10, a tweet confirms that the faulty machine replaced and people are voting now.",Y
RT @ghanaelections: Some individuals at Montessori polling station in Cape Coast are unable to vote because their thumbprint  cannot be  ...,Twitter,12/7/2012 15:29,Kwatontoh,workingonit,verification machine break down,Delayed Logistics,yes,"montesory polling station, cape coast",,Y
"Yh o char RT @boobyacoks: 2day matter or...""@jnr_nti: Ballot box Thief..foooool!!NDC http://t.co/xywSq631""",Twitter,12/7/2012 15:29,jnr_nti,workingonit,Violence,Violence,yes,,Ballot box thief beaten,Y
"RT @_Ato__: LADAMERCY!!! ~~&gt;&gt;&gt;""@kaycheamp: Another person dead at #Ahwiaa #kumasi. he tried taking da ballot box""",Twitter,12/7/2012 15:40,willienoni,verified,Dead person at ahwiaa,Death,yes,Ahwiaa in Tafo Pankrono,Confirmed. Man was lynched for trying to steal a ballot box.,Y
"RT @bigxghdotcom: Old Tafo -Kumasi, man's hand cut off for trying to steal ballot box #ghanadecides #ghanaelections",Twitter,12/7/2012 15:52,akwasiblakes,ignored,Hand cut off,Violence,yes,Old Tafo Kumasi,status changed to ignore due to delay in update,Y
One macho man from the NDC party has been killed at Tafo area for stealing a Ballot box.The wages of sin is DEATH... http://t.co/YBYjfXnm,Twitter,12/7/2012 15:52,RBlackFathers,ignored,Macho man killed,Violence,yes,Tafo ,"An alleged macho man has been killed at Tafo area for stealing a Ballot box

this was confirmed",Y
RT @garyalsmith: From Nsuta Kwamang: verification machines only picking fingerprints after voters washed hands with Coca Cola! #ghanadecides,Twitter,12/7/2012 15:49,fbboaten,ignored,Coca Cola,Election Irregularity,yes,Nsuta Kwamang,,Y
Awuttu Senya district halts election because verification machine fails #ghanadecides,Twitter,12/7/2012 15:47,omgGhanaDotCom,ignored,Faulty Verification machine,Election Irregularity,yes,Awuta Senya,status changed to ignore due to delay in update,Y
RT @Abumubarik: Chiefs in Tamale are asking for a review of the verification machine which has rejected a number of voters. #ghanadecides,Twitter,12/7/2012 15:57,GHANANPP,workingonit,Chiefs' appeal,Election Irregularity,yes,Tamale,Chiefs in Tamale are allegedly asking for a review of the verification machine which has rejected a number of voters.,Y
"there is chaos at the Ablekuma West constituency in Dansoman, #GhanaDecides",Twitter,12/7/2012 15:58,SammieVilakazi,workingonit,Chaos,Violence,yes,Dansoman Ablekuma West Constituency,Chaos in the area. Confirm,Y
#Adom Fm is reporting that a voter has just ripped his paper apart for no apparent reason. #GhanaDecides,Twitter,12/7/2012 16:09,OsabuANNY,workingonit,voter misbehaviour,Violence,yes,,,Y
RT @sir_lozy: Still waiting for a new verification machine. People getting restless. Dome kwabenya #ghanadecides,Twitter,12/7/2012 16:18,RicagLOL,workingonit,Verification Machine,Verification,yes,Dome Kwabenya,"Might have been created before, but the message says they are still waiting for the machine",Y
Former Brong Ahafo regional house of chiefs beaten by macho men from Sakore in Kukuom #ghanadecides,Twitter,12/7/2012 16:19,omgGhanaDotCom,workingonit,Regional house of chief beaten,Macho men,yes,"Brong Ahafo, Sakore Kukuom",,Y
RT @omgGhanaDotCom: About 15 - 20 macho men causing mahem in Sakore - Brong Ahafo #ghanadecides,Twitter,12/7/2012 16:24,RoisKiDGh,ignored,Machomen causing mayhem,Macho men,yes,Sakore- Brong Ahafo,status changed to ignored due to delay in update,Y
Kwashieman cluster of schoolsâ€¦ macho men are parading the polling stationsâ€¦no incident yet #ghanadecides,Twitter,12/7/2012 16:29,bigxghdotcom,workingonit,Macho men surrounding polling station,Macho men,yes,Kwashieman cluster of schools,,Y
It's less than 30 mins to 5pm and some polling stations havn't started voting yet. ATTC to be precise #GhanaDecides,Twitter,12/7/2012 16:34,SaintTinoUnited,verified,Delayed start,Delayed Logistics,yes,ATTC,"According to reports,the Ayawaso constituency started voting after 8 p.m so it is generic to ATTC",Y
Faulty machine: Leaders of NPP &amp; NDC meeting to decide if Tamale will vote without verification machines. #GhanaDecides,Twitter,12/7/2012 16:32,bigxghdotcom,verified,Faulty machine,Election Irregularity,yes,Tamale,"Faulty machine:
 Leaders of political parties allegedly meeting to decide if Tamale will vote without verification machines",Y
RT @GhanaDecides: Report from Tesano School Polling: Voting halted because of faulty biometric verification machine. #GhanaDecides #LetsVote,Twitter,12/7/2012 16:34,kwahmi,workingonit,Voting halted,Verification,yes,Tesano School,,Y
RT @bigxghdotcom: Thugs disrupting voting process at Adenta Housing down. #ghanadecides,Twitter,12/7/2012 16:42,Taurus_Michael,ignored,Thugs disrupting voting process at adenta,Party Thugs,NULL,Adenta Housing,"Investigate

incident dropped due to lack of update",Y
RT @_Ato__: A pregnant woman who is about to vote just witnessed her baby fall out of her womb at Ashaiman.Very very sad. :-(,Twitter,12/7/2012 16:50,I_am_Preciouse,ignored,Miscarriage,Death,yes,Ashaiman," A pregnant woman who is about to vote just witnessed her baby fall out of her womb at Ashaiman

status changed to ignore due to irrelevance ",Y
RT @omgGhanaDotCom: Glory Assemblies of God. Kpone Katamanso Const. Verification machine broken #ghanadecides,Twitter,12/7/2012 16:54,fille_royale22,ignored,Verification machine,Verification,yes,"Kpone katamanso, Glory assemblies of god polling station",status changed to ignore due to delay in update,Y
Lol RT @spinojix22 eeiiii ghana... u have to use Coke to wash ur fingers before u use the biometric machine,Twitter,12/7/2012 16:58,peedee010,ignored,Police using stunguns to restore order,Police Brutality,NULL,Fadama,"Chaos at Fadama, but police using stun guns to restore order. 
update at 5.27pm says nothing of that sort reported.",Y
The police are using stungun on people at Fadama to get them to be in the queue properly #Ghanaelections #GhanaDecides,Twitter,12/7/2012 17:04,SocialZakiyu,ignored,Police using stunguns to restore order,Police Brutality,yes,Fadama,"Chaos at Fadama, but police using stun guns to restore order. 
update at 5.27pm says nothing of that sort reported.",Y
RT @AdwoaTwosteps: Presiding officer at Anchor of Hope says he's taking the ballot box to headoffice to count the papers. Madness at its ...,Twitter,12/7/2012 17:09,milliemail,ignored,Ballot box,Election Irregularity,yes,Anchor of Hope ,status changed to ignored due to delay in update,Y
RT @Citi973: NDC about to address a press conference on the problematic biometric verification at their regional office in Tamale @citif ...,Twitter,12/7/2012 17:09,ghanyoBI2,ignored,press conference,Election Irregularity,yes,Tamale,"NDC said to address a press conference on the problematic biometric verification at their regional office in Tamale

reported by mainstream media and heard by one of the volunteers",Y
EC will be holding a press conference in some few minutes to address the issue of broken verification machines #Ghanaelections #GhanaDecides,Twitter,12/7/2012 17:19,SocialZakiyu,ignored,Upcoming EC press conference,Election Irregularity,yes,,"find out from Miriam if this is true

this is confirmed, reported by traditional media outlets",Y
RT @Y3fr3me_Naethan: They are cheating Ayariga.. Shame on them. -____-,Twitter,12/7/2012 18:06,deycallmerophie,ignored,Counting cheats,Fraud,yes,,Alleged cheating in counting/ results,Y
"#BBCAfrica. ""St Benedict polling station the NDC party agent was sacked by EC because he did not have a valid Identification. #Ghanadecides.",Twitter,12/7/2012 18:27,allyoyedokun,verified,NDC party agent sacked by EC,Election Irregularity,yes,St. Benedict Polling Station,"NDC party agent sacked since he did not have a valid ID.
Confirm from Miriam",Y
"Sylvia Annor of the EC says,police are to keep the ballot boxes for safe keeping till tomorrow on Peace FM @ghanaelections @GhanaDecides",Twitter,12/7/2012 18:28,Lamisi_d,verified,Police to keep ballot boxes till tomorrow according to EC,NULL,yes,,"The boxes will be kept at the police stations.
Voting starts tomorrow at 7am to 5pm.
Verification machines will be replaced at stations that had delayed elections due to faulty machines.",Y
RT @Abumubarik: Asuogyaman Eastern:nNPP -281 NDC - 40 #ghanadecides #exitpolls,Twitter,12/7/2012 19:09,jibodrift,ignored,verification machine break down,Delayed Logistics,NULL,western region,igno,Y
"Former Ashanti Regional Director of Elections Mr. Kofi Asumani who inflated the Ashanti region results in 2008 by 250,000 votes for the NPP, and who is now the Director of Elections at the EC, has been bribed by NanaAkufo-Addo to send faulty verification machines to NDC strongholds. That is why Ashanti Region, Eastern Region and Brong Ahafo region did not have any problems. These people are criminals. Nation wreckers.",All Die Be Die,12/7/2012 19:35,Nana Akufo Addo - All die be die 2012,ignored,Election Irregularity,Election Irregularity,yes,,"Former Ashanti Regional Director of Elections Mr. Kofi Asumani who inflated the Ashanti region results in 2008 by 250,000 votes for the NPP, and who is now the Director of Elections at the EC, has been bribed by Nana Akufo Addo to send faulty verification machines to NDC strongholds. That is why Ashanti Region, Eastern Region and Brong Ahafo region did not have any problems. These people are criminals. Nation wreckers.

Ignored- This was a facebook page created against NPP with many anti Akuffo Addo posts.
                 No response was given when I asked for further information.
Adelaide",Y
RT @aminunazir1: @leonicool @andowusu_ag Andrews hometown (Ashanti region )are just stealing the ballot box,Twitter,12/7/2012 20:04,Leonicool,ignored, (Ashanti region )are just stealing the ballot box ,Ballot Snatching,yes,Kumasi,"A tweet just coming in reporting stealing of ballot boxes in Ashanti Region
checked conversation . was just a chat between two friends
9:02
linda",Y
"JohnDramaniMahama brother has been captured at Golden tulip Kumasi, he is now at central police station@Papa_Armstrong @kofigameli",Twitter,12/7/2012 20:03,equitygideon,ignored,Police Capture brother of President John Mahama,Election Irregularity,yes,Kumasi,"John mahama brother has been captured at Golden tulip Kumasi, he is now at central police station.

The tweet said he had ballot boxes in his car.

Please I haven't been able to confirm it. So place some calls and work on it for me.

http://www.facebook.com/triggmani/posts/4640439861596?comment_id=4918774&notif_t=feed_comment_reply

Time: 8:45
Osborn

Juliet 9:04 PM - Jerry contacted and finds incident to be false",Y
biometric verification challenges making it impossible for some polling stations to cast their votes. voting deferred in those centers.,Twitter,12/7/2012 20:13,ihalsey,ignored,Deferred votes due to faulty machines,Election Irregularity,NULL,Not yet verified,"Just one tweet to that effect. Don't know how serious it is though.




Rashad.


No response to tweets after over 40 minutes
Samuel A.",Y
Election results fraught with errors.......,Twitter,12/7/2012 20:14,Weezy_DOPE,workingonit,Issues with election result,Fraud,yes,,"He mentioned election results fraught with errors. Find out where this happened 
Kelldick.",Y
@JohnDramaniMahama may just have lost credibility for himself my stating that biometric verification should be bypassed!  #GhanaDecides,Twitter,12/7/2012 20:28,Quacka88,ignored,Prez Mahama says biometric is unimportant,Verification,yes,,"I think its worth verifying whether the president thinks the biometric verification step was unimportant.

I think this is not relevant.

Osborn",Y
"Check Tamale South carefully, someone just picked the verification machine @NanaAkufo-Addo",Twitter,12/7/2012 20:27,JoKay72,ignored,someone jolts with verification machine,Verification,yes,tamale south,"someone runs away with verification machine in tamale south

Lenny:

Amanda 9:05PM - tweeted back @GhanaSMTC no please, Lenny is responding

tweeted back, waiting for his reply. it could also mean that he's just not sure of the exact location. @ 9:11PM
at 11:25PM, still didn't get any reply. Lenny",Y
meanwhile someone makes away with the verification machine at somewhere in tamale south,Twitter,12/7/2012 20:29,kwesi_asaregh,ignored,someone jolts with verification machine,Verification,yes,tamale south,"someone runs away with verification machine in tamale south

Lenny:

Amanda 9:05PM - tweeted back @GhanaSMTC no please, Lenny is responding

tweeted back, waiting for his reply. it could also mean that he's just not sure of the exact location. @ 9:11PM
at 11:25PM, still didn't get any reply. Lenny",Y
"What is going on in Santa Maria is too much, Gunshot blazing in Anyaa Sowutuom Constituency (Rect Academy) Polling Station.",Peace Fm Facebook,12/7/2012 20:50,Nana Acheampong,ignored,gun shots at polling place,Gunshot,yes,Anyaa Sowutuom Constituency (Rect Academy) Polling Station,"It was a facebook post, I have asked for further information but no response yet
Adelaide - 9:05pm 

Delay in getting feedback
Osborn 5:22am",Y
RT @5_Star_Mariner: 2people have been arrested in Kumasi...for carrying ballot boxes which are full of papers already voted for JohnDramaniMahama;  ...,Twitter,12/7/2012 20:52,Dat_ThaddyBouy,ignored,ballot snatching kumasi,Ballot Snatching,yes,kumasi,"Incident happened around golden tulip and has been reported at a police station

Time: 9:05pm

Osborn",Y
